distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_detector_qber_intrinsic,sweep_detector_misalignment
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,489,0,0.0,14962.788036,0.0,0.0,0.00751534,0,252,237,7.69976e-05,1.35054e-05,0.0,0.0,0.0,0.0,0,49,27.0,0.001995262315,ZERO_KEY,6.2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.002
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,250,0,0.0,7499.578149,0.0,0.0,0.01464719,0,135,115,3.84817e-05,9.4965e-06,0.0,0.0,0.0,0.0,0,25,30.0,0.001,ZERO_KEY,12.6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.002
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,231558,36167,0.0036167,7100768.934142,0.01243749,0.01197777,0.01289721,2880,115704,115854,0.0361062015,0.0074173389,2.55238e-05,0.01222169,0.01367648,0.56862745,1,23156,0.0,1.0,OK,14.2742,451,234,217,0,0,0,1,0,0,0,0,0,37942,18885,18885,328,231599,473,0,0,0,0,0,2772,0,1,463626,0,False,False,0,"{""afterpulse_total_count"": 473, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.002
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,259,0,0.0,7499.578149,0.01544402,0.0,0.03906852,4,124,135,3.98378e-05,1.00015e-05,0.0,0.0167364,0.0,0.0,1,26,30.0,0.001,ZERO_KEY,5.7676,0,0,0,0,0,0,1,0,0,0,0,0,42,23,23,0,249,1,0,0,0,0,0,0,0,1,509,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.002
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,231792,64394,0.0064394,7100768.934142,0.0,0.0,1.591e-05,0,116278,115514,0.0361382982,0.0074659976,0.0,0.0,0.0,0.0,0,23179,0.0,1.0,OK,6.9702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462809,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.005
15.0,False,10000000,bb84-decoy,BB84DecoyProtocol,117819,30222,0.0030222,3655851.421332,0.0,0.0,3.131e-05,0,59012,58807,0.0184003902,0.0037022178,0.0,0.0,0.0,0.0,0,11782,3.0,0.501187233627,OK,6.2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236177,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.005
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,59826,13252,0.0013252,1857667.938681,0.0,0.0,6.166e-05,0,29955,29871,0.0093474469,0.0018699129,0.0,0.0,0.0,0.0,0,5983,6.0,0.251188643151,OK,6.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119715,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.005
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,29916,6343,0.0006343,937554.855239,0.0,0.0,0.0001233,0,14758,15158,0.0046687609,0.0009492008,0.0,0.0,0.0,0.0,0,2992,9.0,0.125892541179,OK,6.2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59939,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,15036,2369,0.0002369,471544.43659,0.0,0.0,0.00024531,0,7387,7649,0.0023499114,0.0004657646,0.0,0.0,0.0,0.0,0,1504,12.0,0.063095734448,OK,5.6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30343,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.005
75.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7656,668,6.68e-05,236749.698801,0.0,0.0,0.00048171,0,3742,3914,0.0011891554,0.0002601156,0.0,0.0,0.0,0.0,0,766,15.0,0.031622776602,OK,6.5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15368,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.005
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3826,0,0.0,118761.113627,0.0,0.0,0.0009637,0,1881,1945,0.0006007253,0.0001109526,0.0,0.0,0.0,0.0,0,383,18.0,0.015848931925,ZERO_KEY,6.4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7718,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.005
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1873,0,0.0,59548.01098,0.0,0.0,0.00196756,0,951,922,0.000292072,6.00152e-05,0.0,0.0,0.0,0.0,0,187,21.0,0.007943282347,ZERO_KEY,8.0643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.005
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,977,0,0.0,29851.35302,0.0,0.0,0.0037686,0,493,484,0.0001526143,3.04809e-05,0.0,0.0,0.0,0.0,0,98,24.0,0.003981071706,ZERO_KEY,5.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.005
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,478,0,0.0,14962.788036,0.0,0.0,0.00768762,0,233,245,7.49819e-05,1.4007e-05,0.0,0.0,0.0,0.0,0,48,27.0,0.001995262315,ZERO_KEY,5.4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.005
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,243,0,0.0,7499.578149,0.0,0.0,0.01506593,0,127,116,3.83311e-05,6.5022e-06,0.0,0.0,0.0,0.0,0,24,30.0,0.001,ZERO_KEY,5.5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.005
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,231648,32201,0.0032201,7100768.934142,0.01509618,0.01459136,0.015601,3497,115605,116043,0.036129515,0.0074147763,1.59982e-05,0.01488069,0.01733558,0.4375,1,23165,0.0,1.0,OK,6.5428,521,260,261,0,0,0,1,0,0,0,0,0,47730,24163,24163,311,231443,454,0,0,0,0,0,2796,0,1,463086,0,False,False,0,"{""afterpulse_total_count"": 454, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.005
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,118574,12942,0.0012942,3655851.421332,0.01476715,0.01406439,0.01546991,1751,59514,59060,0.0185068103,0.003730582,1.40149e-05,0.01452028,0.01648794,0.53571429,1,11857,3.0,0.501187233627,OK,5.8922,123,61,62,0,0,0,1,0,0,0,0,0,23845,11758,11758,165,118770,255,0,0,0,0,0,750,0,1,237436,0,False,False,0,"{""afterpulse_total_count"": 255, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.005
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59990,4401,0.0004401,1857667.938681,0.01511919,0.01411057,0.01612781,907,29934,30056,0.0093752349,0.0018644534,4.5003e-06,0.01487947,0.01689461,0.77777778,1,5999,6.0,0.251188643151,OK,5.9597,32,12,20,0,0,0,1,0,0,0,0,0,11914,5986,5986,78,59938,125,0,0,0,0,0,209,0,1,119803,0,False,False,0,"{""afterpulse_total_count"": 125, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.005
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,30324,1056,0.0001056,937554.855239,0.01447698,0.01306859,0.01588537,439,15169,15155,0.004736869,0.0009523938,1.9998e-06,0.01418315,0.01836306,0.25,1,3032,9.0,0.125892541179,OK,6.0948,5,4,1,0,0,0,1,0,0,0,0,0,5939,3037,3037,32,30244,52,0,0,0,0,0,49,0,1,60441,0,False,False,0,"{""afterpulse_total_count"": 52, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.005
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,15186,0,0.0,471544.43659,0.01409193,0.01208837,0.01609549,214,7641,7545,0.0023731169,0.0004736658,5.002e-07,0.01348599,0.0221519,1.0,1,1519,12.0,0.063095734448,ZERO_KEY,6.1301,3,1,2,0,0,0,1,0,0,0,0,0,2967,1473,1473,21,15250,31,0,0,0,0,0,18,0,1,30342,0,False,False,0,"{""afterpulse_total_count"": 31, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.005
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7691,0,0.0,236749.698801,0.01508256,0.01210231,0.01806282,116,3770,3921,0.0012014048,0.0002401386,5e-07,0.0148405,0.01666667,1.0,1,769,15.0,0.031622776602,ZERO_KEY,7.567,0,0,0,0,0,0,1,0,0,0,0,0,1472,748,748,16,7715,23,0,0,0,0,0,8,0,1,15383,0,False,False,0,"{""afterpulse_total_count"": 23, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3765,0,0.0,118761.113627,0.01354582,0.00931943,0.0177722,51,1892,1873,0.0005869883,0.0001218248,0.0,0.01278046,0.02459016,0.0,1,376,18.0,0.015848931925,ZERO_KEY,11.2938,0,0,0,0,0,0,1,0,0,0,0,0,713,352,352,0,3807,2,0,0,0,0,0,1,0,1,7582,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.005
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1930,0,0.0,59548.01098,0.01865285,0.01157507,0.02573063,36,972,958,0.0003017203,5.95433e-05,0.0,0.0176698,0.03361345,0.0,1,193,21.0,0.007943282347,ZERO_KEY,6.7207,0,0,0,0,0,0,1,0,0,0,0,0,390,180,180,0,1922,0,0,0,0,0,0,0,0,1,3824,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,994,0,0.0,29851.35302,0.01911469,0.00853979,0.02968958,19,502,492,0.0001564589,2.75106e-05,0.0,0.01597444,0.07272727,0.0,1,99,24.0,0.003981071706,ZERO_KEY,5.5856,0,0,0,0,0,0,1,0,0,0,0,0,188,91,91,1,985,2,0,0,0,0,0,0,0,1,2002,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.005
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,15282,2145,0.0002145,471544.43659,0.0,0.0,0.00024136,0,7614,7668,0.0023891972,0.0004719478,0.0,0.0,0.0,0.0,0,1528,12.0,0.063095734448,OK,5.7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30197,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.01
75.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7561,346,3.46e-05,236749.698801,0.0,0.0,0.00048776,0,3789,3772,0.0011851826,0.0002263893,0.0,0.0,0.0,0.0,0,756,15.0,0.031622776602,OK,7.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15192,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.01
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3815,0,0.0,118761.113627,0.0,0.0,0.00096647,0,1913,1902,0.000597732,0.0001140603,0.0,0.0,0.0,0.0,0,382,18.0,0.015848931925,ZERO_KEY,6.2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7658,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.01
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,465,0,0.0,14962.788036,0.00860215,0.0,0.02187748,4,250,215,7.3541e-05,1.19994e-05,0.0,0.00907029,0.0,0.0,1,46,27.0,0.001995262315,ZERO_KEY,6.1008,0,0,0,0,0,0,1,0,0,0,0,0,80,42,42,1,462,1,0,0,0,0,0,0,0,1,947,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.005
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,239,0,0.0,7499.578149,0.0167364,0.0,0.04229505,4,119,120,3.7012e-05,8.4952e-06,0.0,0.01351351,0.05882353,0.0,1,24,30.0,0.001,ZERO_KEY,5.5871,0,0,0,0,0,0,1,0,0,0,0,0,50,21,21,2,274,2,0,0,0,0,0,0,0,1,501,0,False,False,0,"{""afterpulse_total_count"": 2, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.01,0.005
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,231598,66690,0.006669,7100768.934142,0.0,0.0,1.593e-05,0,115387,116211,0.0360681052,0.007599984,0.0,0.0,0.0,0.0,0,23160,0.0,1.0,OK,9.2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463737,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.01
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1899,0,0.0,59548.01098,0.0,0.0,0.00194065,0,954,945,0.0002988455,5.34837e-05,0.0,0.0,0.0,0.0,0,190,21.0,0.007943282347,ZERO_KEY,5.6633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.01
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,970,0,0.0,29851.35302,0.0,0.0,0.00379575,0,480,490,0.0001491695,3.74796e-05,0.0,0.0,0.0,0.0,0,97,24.0,0.003981071706,ZERO_KEY,5.6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.01
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,467,0,0.0,14962.788036,0.0,0.0,0.00786798,0,237,230,7.28294e-05,1.5012e-05,0.0,0.0,0.0,0.0,0,47,27.0,0.001995262315,ZERO_KEY,6.6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.01
